date_sk,currency_code,rate_to_inr
20250806,SAR,23.4061
20250807,SAR,23.4152
20250808,SAR,23.3255
20250809,SAR,23.3255
20250810,SAR,23.3255
20250811,SAR,23.3391
20250812,SAR,23.3868
20250813,SAR,23.3666
20250814,SAR,23.332
20250815,SAR,23.3962
20250816,SAR,23.3962
20250817,SAR,23.3962
20250818,SAR,23.3249
20250819,SAR,23.2908
20250820,SAR,23.2315
20250821,SAR,23.2134
20250822,SAR,23.2878
20250823,SAR,23.2878
20250824,SAR,23.2878
20250825,SAR,23.2775
20250826,SAR,23.3756
20250827,SAR,23.3733
20250828,SAR,23.3884
20250829,SAR,23.3712
20250830,SAR,23.3712
20250831,SAR,23.3712
20250901,SAR,23.5006
20250902,SAR,23.4773
20250903,SAR,23.4771
20250904,SAR,23.4997
20250905,SAR,23.5317
20250906,SAR,23.5317
20250907,SAR,23.5317
20250908,SAR,23.5509
20250909,SAR,23.4765
20250910,SAR,23.5394
20250911,SAR,23.4971
20250912,SAR,23.5545
20250913,SAR,23.5545
20250914,SAR,23.5545
20250915,SAR,23.54
20250916,SAR,23.5208
20250917,SAR,23.4566
20250918,SAR,23.4621
20250919,SAR,23.5445
20250920,SAR,23.5445
20250921,SAR,23.5445
20250922,SAR,23.5136
20250923,SAR,23.5712
20250924,SAR,23.7038
20250925,SAR,23.6964
20250926,SAR,23.6971
20250927,SAR,23.6971
20250928,SAR,23.6971
20250929,SAR,23.6681
20250930,SAR,23.6794
20251001,SAR,23.7164
20251002,SAR,23.6733
20251003,SAR,23.6844
20251004,SAR,23.6844
20251005,SAR,23.6844
20251006,SAR,23.7151
20251007,SAR,23.6815
20251008,SAR,23.6852
20251009,SAR,23.696
20251010,SAR,23.7245
20251011,SAR,23.7245
20251012,SAR,23.7245
20251013,SAR,23.6674
20251014,SAR,23.6694
20251015,SAR,23.7005
20251016,SAR,23.4409
20251017,SAR,23.4881
20251018,SAR,23.4881
20251019,SAR,23.4881
20251020,SAR,23.4685
20251021,SAR,23.4608
20251022,SAR,23.4938
20251023,SAR,23.4216
20251024,SAR,23.4344
20251025,SAR,23.4344
20251026,SAR,23.4344
20251027,SAR,23.4254
20251028,SAR,23.552
20251029,SAR,23.5538
20251030,SAR,23.5837
20251031,SAR,23.6612
20251101,SAR,23.6612
20251102,SAR,23.6612
20251103,SAR,23.6978
20251104,SAR,23.6885
20251105,SAR,23.6895
20251106,SAR,23.6398
20251107,SAR,23.6697
20251108,SAR,23.6697
20251109,SAR,23.6697
20251110,SAR,23.6428
20251111,SAR,23.6794
20251112,SAR,23.6152
20251113,SAR,23.6495
20251114,SAR,23.7113
20251115,SAR,23.7113
20251116,SAR,23.7113
20251117,SAR,23.7831
20251118,SAR,23.662
20251119,SAR,23.6404
20251120,SAR,23.6212
20251121,SAR,23.6756
20251122,SAR,23.6756
20251123,SAR,23.6756
20251124,SAR,23.903
20251125,SAR,23.8001
20251126,SAR,23.7969
20251127,SAR,23.7997
20251128,SAR,23.8497
20251129,SAR,23.8497
20251130,SAR,23.8497
20251201,SAR,23.8488
20251202,SAR,23.9051
20251203,SAR,23.9811
20251204,SAR,24.0536
20251205,SAR,23.9645
20251206,SAR,23.9645
20251207,SAR,23.9645
20251208,SAR,23.9669
20251209,SAR,24.0422
20251210,SAR,23.9892
20251211,SAR,23.9556
20251212,SAR,24.0771
20251213,SAR,24.0771
20251214,SAR,24.0771
20251215,SAR,24.1429
20251216,SAR,24.2205
20251217,SAR,24.2754
20251218,SAR,24.1326
20251219,SAR,24.0903
20251220,SAR,24.0903
20251221,SAR,24.0903
20251222,SAR,23.8821
20251223,SAR,23.9224
20251224,SAR,23.892
20251225,SAR,23.892
20251226,SAR,24.051
20251227,SAR,24.051
20251228,SAR,24.051
20251229,SAR,23.9602
20251230,SAR,24.0161
20251231,SAR,23.9519
20260101,SAR,23.9519
20260102,SAR,24.0139
20260103,SAR,24.0139
20260104,SAR,24.0139
20260105,SAR,24.0019
20260106,SAR,24.0891
20260107,SAR,24.0701
20260108,SAR,23.9904
20260109,SAR,24.0025
20260110,SAR,24.0025
20260111,SAR,24.0025
20260112,SAR,24.0642
20260113,SAR,24.0641
20260114,SAR,24.1011
20260115,SAR,24.074
20260116,SAR,24.1228
20260117,SAR,24.1228
20260118,SAR,24.1228
20260119,SAR,24.1904
20260120,SAR,24.2688
20260121,SAR,24.3257
20260122,SAR,24.4365
20260123,SAR,24.4452
20260124,SAR,24.4452
20260125,SAR,24.4452
20260126,SAR,24.4341
20260127,SAR,24.4865
20260128,SAR,24.4366
20260129,SAR,24.5692
20260130,SAR,24.498
20260131,SAR,24.498
20260201,SAR,24.498
20260202,SAR,24.4664
20260203,SAR,24.093
20260204,SAR,24.1399
20260205,SAR,24.0636
20260206,SAR,24.1101
20260207,SAR,24.1101
20260208,SAR,24.1101
20260209,SAR,24.1897
20260210,SAR,24.2428
20260211,SAR,24.1785
20260212,SAR,24.2175
20260213,SAR,24.1779
20260214,SAR,24.1779
20260215,SAR,24.1779
20260216,SAR,24.1836
20260217,SAR,24.2347
20260218,SAR,24.196
20260219,SAR,24.2355
20260220,SAR,24.2962
20260221,SAR,24.2962
20260222,SAR,24.2962
20260223,SAR,24.2109
20260224,SAR,24.2893
20260225,SAR,24.2646
20260226,SAR,24.2781
20260227,SAR,24.293
20260228,SAR,24.293
20260301,SAR,24.293
20260302,SAR,24.3256
20260303,SAR,24.4246
20260304,SAR,24.5447
20260305,SAR,24.5669
20260306,SAR,24.4833
20260307,SAR,24.4833
20260308,SAR,24.4833
20260309,SAR,24.4756
20260310,SAR,24.3263
20260311,SAR,24.5845
20260312,SAR,24.6071
20260313,SAR,24.6495
20260314,SAR,24.6495
20260315,SAR,24.6495
20260316,SAR,24.6925
20260317,SAR,24.6213
20260318,SAR,24.6369
20260319,SAR,24.8663
20260320,SAR,24.8214
20260321,SAR,24.8214
20260322,SAR,24.8214
20260323,SAR,25.0358
20260324,SAR,24.8662
20260325,SAR,25.1466
20260326,SAR,25.1466
20200101,SEK,7.6426
20200102,SEK,7.621
20200103,SEK,7.625
20200104,SEK,7.625
20200105,SEK,7.625
20200106,SEK,7.6306
20200107,SEK,7.6339
20200108,SEK,7.6157
20200109,SEK,7.5777
20200110,SEK,7.5222
20200111,SEK,7.5222
20200112,SEK,7.5222
20200113,SEK,7.4686
20200114,SEK,7.4691
20200115,SEK,7.4838
20200116,SEK,7.4739
20200117,SEK,7.4758
20200118,SEK,7.4758
20200119,SEK,7.4758
20200120,SEK,7.4631
20200121,SEK,7.4861
20200122,SEK,7.4763
20200123,SEK,7.5045
20200124,SEK,7.4823
20200125,SEK,7.4823
20200126,SEK,7.4823
20200127,SEK,7.4543
20200128,SEK,7.423
20200129,SEK,7.4132
20200130,SEK,7.4334
20200131,SEK,7.4272
20200201,SEK,7.4272
20200202,SEK,7.4272
20200203,SEK,7.4342
20200204,SEK,7.3933
20200205,SEK,7.4168
20200206,SEK,7.4466
20200207,SEK,7.427
20200208,SEK,7.427
20200209,SEK,7.427
20200210,SEK,7.4037
20200211,SEK,7.3994
20200212,SEK,7.3995
20200213,SEK,7.3962
20200214,SEK,7.3937
20200215,SEK,7.3937
20200216,SEK,7.3937
20200217,SEK,7.3559
20200218,SEK,7.3626
20200219,SEK,7.3169
20200220,SEK,7.3467
20200221,SEK,7.3501
20200222,SEK,7.3501
20200223,SEK,7.3501
20200224,SEK,7.3953
20200225,SEK,7.428
20200226,SEK,7.394
20200227,SEK,7.3612
20200228,SEK,7.4428
20200229,SEK,7.4428
20200301,SEK,7.4428
20200302,SEK,7.5151
20200303,SEK,7.6324
20200304,SEK,7.8068
20200305,SEK,7.8168
20200306,SEK,7.8747
20200307,SEK,7.8747
20200308,SEK,7.8747
20200309,SEK,7.8762
20200310,SEK,7.9359
20200311,SEK,7.8002
20200312,SEK,7.8405
20200313,SEK,7.7274
20200314,SEK,7.7274
20200315,SEK,7.7274
20200316,SEK,7.567
20200317,SEK,7.6793
20200318,SEK,7.5514
20200319,SEK,7.3418
20200320,SEK,7.2922
20200321,SEK,7.2922
20200322,SEK,7.2922
20200323,SEK,7.3773
20200324,SEK,7.5444
20200325,SEK,7.6394
20200326,SEK,7.6391
20200327,SEK,7.6607
20200328,SEK,7.6607
20200329,SEK,7.6607
20200330,SEK,7.622
20200331,SEK,7.5035
20200401,SEK,7.6055
20200402,SEK,7.733
20200403,SEK,7.6304
20200404,SEK,7.6304
20200405,SEK,7.6304
20200406,SEK,7.4832
20200407,SEK,7.5061
20200408,SEK,7.6317
20200409,SEK,7.6296
20200410,SEK,7.6988
20200411,SEK,7.6988
20200412,SEK,7.6988
20200413,SEK,7.6629
20200414,SEK,7.6971
20200415,SEK,7.7102
20200416,SEK,7.6839
20200417,SEK,7.7524
20200418,SEK,7.7524
20200419,SEK,7.7524
20200420,SEK,7.6627
20200421,SEK,7.7025
20200422,SEK,7.6923
20200423,SEK,7.6157
20200424,SEK,7.5892
20200425,SEK,7.5892
20200426,SEK,7.5892
20200427,SEK,7.5865
20200428,SEK,7.6578
20200429,SEK,7.7375
20200430,SEK,7.646
20200501,SEK,7.753
20200502,SEK,7.753
20200503,SEK,7.753
20200504,SEK,7.6614
20200505,SEK,7.6926
20200506,SEK,7.7543
20200507,SEK,7.7713
20200508,SEK,7.7557
20200509,SEK,7.7557
20200510,SEK,7.7557
20200511,SEK,7.7288
20200512,SEK,7.728
20200513,SEK,7.7404
20200514,SEK,7.6866
20200515,SEK,7.7059
20200516,SEK,7.7059
20200517,SEK,7.7059
20200518,SEK,7.6853
20200519,SEK,7.7922
20200520,SEK,7.8464
20200521,SEK,7.9063
20200522,SEK,7.8586
20200523,SEK,7.8586
20200524,SEK,7.8586
20200525,SEK,7.8665
20200526,SEK,7.8679
20200527,SEK,7.8819
20200528,SEK,7.9342
20200529,SEK,7.9794
20200530,SEK,7.9794
20200531,SEK,7.9794
20200601,SEK,8.0098
20200602,SEK,8.0775
20200603,SEK,8.0493
20200604,SEK,8.1307
20200605,SEK,8.2255
20200606,SEK,8.2255
20200607,SEK,8.2255
20200608,SEK,8.2444
20200609,SEK,8.2278
20200610,SEK,8.1958
20200611,SEK,8.2453
20200612,SEK,8.1798
20200613,SEK,8.1798
20200614,SEK,8.1798
20200615,SEK,8.1229
20200616,SEK,8.2124
20200617,SEK,8.1843
20200618,SEK,8.2036
20200619,SEK,8.1142
20200620,SEK,8.1142
20200621,SEK,8.1142
20200622,SEK,8.0502
20200623,SEK,8.1251
20200624,SEK,8.1666
20200625,SEK,8.1026
20200626,SEK,8.1037
20200627,SEK,8.1037
20200628,SEK,8.1037
20200629,SEK,8.1005
20200630,SEK,8.1148
20200701,SEK,8.1251
20200702,SEK,8.1038
20200703,SEK,8.0318
20200704,SEK,8.0318
20200705,SEK,8.0318
20200706,SEK,8.0085
20200707,SEK,8.0748
20200708,SEK,8.1135
20200709,SEK,8.1693
20200710,SEK,8.16
20200711,SEK,8.16
20200712,SEK,8.16
20200713,SEK,8.172
20200714,SEK,8.2122
20200715,SEK,8.3144
20200716,SEK,8.3078
20200717,SEK,8.3048
20200718,SEK,8.3048
20200719,SEK,8.3048
20200720,SEK,8.2888
20200721,SEK,8.3621
20200722,SEK,8.4289
20200723,SEK,8.4312
20200724,SEK,8.4726
20200725,SEK,8.4726
20200726,SEK,8.4726
20200727,SEK,8.4564
20200728,SEK,8.5984
20200729,SEK,8.5544
20200730,SEK,8.5947
20200731,SEK,8.636
20200801,SEK,8.636
20200802,SEK,8.636
20200803,SEK,8.5353
20200804,SEK,8.6124
20200805,SEK,8.6303
20200806,SEK,8.675
20200807,SEK,8.6378
20200808,SEK,8.6378
20200809,SEK,8.6378
20200810,SEK,8.5734
20200811,SEK,8.574
20200812,SEK,8.5472
20200813,SEK,8.6082
20200814,SEK,8.6349
20200815,SEK,8.6349
20200816,SEK,8.6349
20200817,SEK,8.6263
20200818,SEK,8.6334
20200819,SEK,8.6647
20200820,SEK,8.6441
20200821,SEK,8.641
20200822,SEK,8.641
20200823,SEK,8.641
20200824,SEK,8.5308
20200825,SEK,8.4657
20200826,SEK,8.5053
20200827,SEK,8.5457
20200828,SEK,8.4539
20200829,SEK,8.4539
20200830,SEK,8.4539
20200831,SEK,8.4773
20200901,SEK,8.518
20200902,SEK,8.4434
20200903,SEK,8.4261
20200904,SEK,8.4223
20200905,SEK,8.4223
20200906,SEK,8.4223
20200907,SEK,8.3884
20200908,SEK,8.3957
20200909,SEK,8.3496
20200910,SEK,8.4118
20200911,SEK,8.4165
20200912,SEK,8.4165
20200913,SEK,8.4165
20200914,SEK,8.3716
20200915,SEK,8.3975
20200916,SEK,8.393
20200917,SEK,8.374
20200918,SEK,8.3866
20200919,SEK,8.3866
20200920,SEK,8.3866
20200921,SEK,8.3829
20200922,SEK,8.3143
20200923,SEK,8.2461
20200924,SEK,8.2107
20200925,SEK,8.1242
20200926,SEK,8.1242
20200927,SEK,8.1242
20200928,SEK,8.0737
20200929,SEK,8.1932
20200930,SEK,8.2342
20201001,SEK,8.2336
20201002,SEK,8.2302
20201003,SEK,8.2302
20201004,SEK,8.2302
20201005,SEK,8.2049
20201006,SEK,8.2428
20201007,SEK,8.2398
20201008,SEK,8.2839
20201009,SEK,8.2971
20201010,SEK,8.2971
20201011,SEK,8.2971
20201012,SEK,8.2978
20201013,SEK,8.3384
20201014,SEK,8.336
20201015,SEK,8.2996
20201016,SEK,8.2874
20201017,SEK,8.2874
20201018,SEK,8.2874
20201019,SEK,8.303
20201020,SEK,8.3316
20201021,SEK,8.4256
20201022,SEK,8.4469
20201023,SEK,8.4234
20201024,SEK,8.4234
20201025,SEK,8.4234
20201026,SEK,8.4356
20201027,SEK,8.4579
20201028,SEK,8.445
20201029,SEK,8.4116
20201030,SEK,8.3267
20201031,SEK,8.3267
20201101,SEK,8.3267
20201102,SEK,8.4385
20201103,SEK,8.3803
20201104,SEK,8.5128
20201105,SEK,8.4677
20201106,SEK,8.5132
20201107,SEK,8.5132
20201108,SEK,8.5132
20201109,SEK,8.5611
20201110,SEK,8.5948
20201111,SEK,8.6458
20201112,SEK,8.6347
20201113,SEK,8.6587
20201114,SEK,8.6587
20201115,SEK,8.6587
20201116,SEK,8.5901
20201117,SEK,8.6381
20201118,SEK,8.6378
20201119,SEK,8.6539
20201120,SEK,8.6334
20201121,SEK,8.6334
20201122,SEK,8.6334
20201123,SEK,8.6007
20201124,SEK,8.6041
20201125,SEK,8.6826
20201126,SEK,8.7033
20201127,SEK,8.682
20201128,SEK,8.682
20201129,SEK,8.682
20201130,SEK,8.6998
20201201,SEK,8.6518
20201202,SEK,8.6796
20201203,SEK,8.6996
20201204,SEK,8.74
20201205,SEK,8.74
20201206,SEK,8.74
20201207,SEK,8.7381
20201208,SEK,8.8127
20201209,SEK,8.709
20201210,SEK,8.7036
20201211,SEK,8.754
20201212,SEK,8.754
20201213,SEK,8.754
20201214,SEK,8.72
20201215,SEK,8.7906
20201216,SEK,8.8003
20201217,SEK,8.8333
20201218,SEK,8.8768
20201219,SEK,8.8768
20201220,SEK,8.8768
20201221,SEK,8.9164
20201222,SEK,8.989
20201223,SEK,8.9177
20201224,SEK,8.9057
20201225,SEK,8.9093
20201226,SEK,8.9093
20201227,SEK,8.9093
20201228,SEK,8.9082
20201229,SEK,8.8871
20201230,SEK,8.9757
20201231,SEK,8.9467
20210101,SEK,8.9038
20210102,SEK,8.9038
20210103,SEK,8.9038
20210104,SEK,8.8392
20210105,SEK,8.8879
20210106,SEK,8.9716
20210107,SEK,8.991
20210108,SEK,8.9686
20210109,SEK,8.9686
20210110,SEK,8.9686
20210111,SEK,8.8976
20210112,SEK,8.8775
20210113,SEK,8.9053
20210114,SEK,8.7701
20210115,SEK,8.7909
20210116,SEK,8.7909
20210117,SEK,8.7909
20210118,SEK,8.7145
20210119,SEK,8.7146
20210120,SEK,8.7817
20210121,SEK,8.7438
20210122,SEK,8.8222
20210123,SEK,8.8222
20210124,SEK,8.8222
20210125,SEK,8.7975
20210126,SEK,8.799
20210127,SEK,8.783
20210128,SEK,8.7272
20210129,SEK,8.7447
20210130,SEK,8.7447
20210131,SEK,8.7447
20210201,SEK,8.7207
20210202,SEK,8.6834
20210203,SEK,8.6818
20210204,SEK,8.6746
20210205,SEK,8.6233
20210206,SEK,8.6233
20210207,SEK,8.6233
20210208,SEK,8.694
20210209,SEK,8.6905
20210210,SEK,8.749
20210211,SEK,8.7516
20210212,SEK,8.7381
20210213,SEK,8.7381
20210214,SEK,8.7381
20210215,SEK,8.7427
20210216,SEK,8.7723
20210217,SEK,8.7901
20210218,SEK,8.7463
20210219,SEK,8.7383
20210220,SEK,8.7383
20210221,SEK,8.7383
20210222,SEK,8.7635
20210223,SEK,8.7605
20210224,SEK,8.7381
20210225,SEK,8.7514
20210226,SEK,8.778
20210227,SEK,8.778
20210228,SEK,8.778
20210301,SEK,8.7243
20210302,SEK,8.702
20210303,SEK,8.7379
20210304,SEK,8.6587
20210305,SEK,8.5985
20210306,SEK,8.5985
20210307,SEK,8.5985
20210308,SEK,8.5704
20210309,SEK,8.5476
20210310,SEK,8.5621
20210311,SEK,8.5724
20210312,SEK,8.5942
20210313,SEK,8.5942
20210314,SEK,8.5942
20210315,SEK,8.5713
20210316,SEK,8.5156
20210317,SEK,8.5284
20210318,SEK,8.5848
20210319,SEK,8.5337
20210320,SEK,8.5337
20210321,SEK,8.5337
20210322,SEK,8.4603
20210323,SEK,8.5002
20210324,SEK,8.4425
20210325,SEK,8.4315
20210326,SEK,8.3978
20210327,SEK,8.3978
20210328,SEK,8.3978
20210329,SEK,8.379
20210330,SEK,8.3704
20210331,SEK,8.4064
20210401,SEK,8.3817
20210402,SEK,8.4074
20210403,SEK,8.4074
20210404,SEK,8.4074
20210405,SEK,8.4106
20210406,SEK,8.4211
20210407,SEK,8.532
20210408,SEK,8.6224
20210409,SEK,8.733
20210410,SEK,8.733
20210411,SEK,8.733
20210412,SEK,8.7499
20210413,SEK,8.7477
20210414,SEK,8.8337
20210415,SEK,8.8637
20210416,SEK,8.8461
20210417,SEK,8.8461
20210418,SEK,8.8461
20210419,SEK,8.829
20210420,SEK,8.9165
20210421,SEK,8.9402
20210422,SEK,8.9746
20210423,SEK,8.9043
20210424,SEK,8.9043
20210425,SEK,8.9043
20210426,SEK,8.9246
20210427,SEK,8.9243
20210428,SEK,8.9066
20210429,SEK,8.9165
20210430,SEK,8.8551
20210501,SEK,8.8551
20210502,SEK,8.8551
20210503,SEK,8.7525
20210504,SEK,8.7688
20210505,SEK,8.6988
20210506,SEK,8.7001
20210507,SEK,8.7383
20210508,SEK,8.7383
20210509,SEK,8.7383
20210510,SEK,8.8253
20210511,SEK,8.8182
20210512,SEK,8.8189
20210513,SEK,8.7447
20210514,SEK,8.7401
20210515,SEK,8.7401
20210516,SEK,8.7401
20210517,SEK,8.8035
20210518,SEK,8.796
20210519,SEK,8.8275
20210520,SEK,8.7649
20210521,SEK,8.7948
20210522,SEK,8.7948
20210523,SEK,8.7948
20210524,SEK,8.7609
20210525,SEK,8.7577
20210526,SEK,8.8154
20210527,SEK,8.7351
20210528,SEK,8.7795
20210529,SEK,8.7795
20210530,SEK,8.7795
20210531,SEK,8.7181
20210601,SEK,8.7524
20210602,SEK,8.8081
20210603,SEK,8.8209
20210604,SEK,8.7691
20210605,SEK,8.7691
20210606,SEK,8.7691
20210607,SEK,8.8039
20210608,SEK,8.8144
20210609,SEK,8.8197
20210610,SEK,8.8344
20210611,SEK,8.8493
20210612,SEK,8.8493
20210613,SEK,8.8493
20210614,SEK,8.8029
20210615,SEK,8.7934
20210616,SEK,8.8111
20210617,SEK,8.725
20210618,SEK,8.6837
20210619,SEK,8.6837
20210620,SEK,8.6837
20210621,SEK,8.6147
20210622,SEK,8.6863
20210623,SEK,8.7664
20210624,SEK,8.7551
20210625,SEK,8.7513
20210626,SEK,8.7513
20210627,SEK,8.7513
20210628,SEK,8.7404
20210629,SEK,8.7274
20210630,SEK,8.7101
20210701,SEK,8.701
20210702,SEK,8.6865
20210703,SEK,8.6865
20210704,SEK,8.6865
20210705,SEK,8.7134
20210706,SEK,8.6911
20210707,SEK,8.6985
20210708,SEK,8.6723
20210709,SEK,8.6929
20210710,SEK,8.6929
20210711,SEK,8.6929
20210712,SEK,8.6816
20210713,SEK,8.6834
20210714,SEK,8.6245
20210715,SEK,8.638
20210716,SEK,8.6015
20210717,SEK,8.6015
20210718,SEK,8.6015
20210719,SEK,8.5978
20210720,SEK,8.6249
20210721,SEK,8.5693
20210722,SEK,8.5669
20210723,SEK,8.577
20210724,SEK,8.577
20210725,SEK,8.577
20210726,SEK,8.5655
20210727,SEK,8.6093
20210728,SEK,8.6368
20210729,SEK,8.6571
20210730,SEK,8.6804
20210731,SEK,8.6804
20210801,SEK,8.6804
20210802,SEK,8.6493
20210803,SEK,8.6494
20210804,SEK,8.6265
20210805,SEK,8.6159
20210806,SEK,8.6004
20210807,SEK,8.6004
20210808,SEK,8.6004
20210809,SEK,8.5802
20210810,SEK,8.5523
20210811,SEK,8.536
20210812,SEK,8.5355
20210813,SEK,8.5466
20210814,SEK,8.5466
20210815,SEK,8.5466
20210816,SEK,8.5908
20210817,SEK,8.5706
20210818,SEK,8.4869
20210819,SEK,8.5064
20210820,SEK,8.4518
20210821,SEK,8.4518
20210822,SEK,8.4518
20210823,SEK,8.4348
20210824,SEK,8.506
20210825,SEK,8.5326
20210826,SEK,8.5301
20210827,SEK,8.523
20210828,SEK,8.523
20210829,SEK,8.523
20210830,SEK,8.5092
20210831,SEK,8.5151
20210901,SEK,8.4673
20210902,SEK,8.4715
20210903,SEK,8.5211
20210904,SEK,8.5211
20210905,SEK,8.5211
20210906,SEK,8.5404
20210907,SEK,8.5427
20210908,SEK,8.5413
20210909,SEK,8.5513
20210910,SEK,8.5449
20210911,SEK,8.5449
20210912,SEK,8.5449
20210913,SEK,8.515
20210914,SEK,8.5459
20210915,SEK,8.5531
20210916,SEK,8.5533
20210917,SEK,8.5325
20210918,SEK,8.5325
20210919,SEK,8.5325
20210920,SEK,8.4925
20210921,SEK,8.4928
20210922,SEK,8.4901
20210923,SEK,8.4984
20210924,SEK,8.5564
20210925,SEK,8.5564
20210926,SEK,8.5564
20210927,SEK,8.535
20210928,SEK,8.482
20210929,SEK,8.4932
20210930,SEK,8.4446
20211001,SEK,8.4767
20211002,SEK,8.4767
20211003,SEK,8.4767
20211004,SEK,8.4898
20211005,SEK,8.5432
20211006,SEK,8.5288
20211007,SEK,8.4902
20211008,SEK,8.5215
20211009,SEK,8.5215
20211010,SEK,8.5215
20211011,SEK,8.6169
20211012,SEK,8.5922
20211013,SEK,8.5914
20211014,SEK,8.6699
20211015,SEK,8.682
20211016,SEK,8.682
20211017,SEK,8.682
20211018,SEK,8.7087
20211019,SEK,8.6862
20211020,SEK,8.7065
20211021,SEK,8.7105
20211022,SEK,8.7002
20211023,SEK,8.7002
20211024,SEK,8.7002
20211025,SEK,8.741
20211026,SEK,8.7252
20211027,SEK,8.6938
20211028,SEK,8.7388
20211029,SEK,8.7878
20211030,SEK,8.7878
20211031,SEK,8.7878
20211101,SEK,8.7244
20211102,SEK,8.7834
20211103,SEK,8.714
20211104,SEK,8.7239
20211105,SEK,8.67
20211106,SEK,8.67
20211107,SEK,8.67
20211108,SEK,8.6564
20211109,SEK,8.6187
20211110,SEK,8.6449
20211111,SEK,8.5435
20211112,SEK,8.5292
20211113,SEK,8.5292
20211114,SEK,8.5292
20211115,SEK,8.4875
20211116,SEK,8.4635
20211117,SEK,8.3678
20211118,SEK,8.3773
20211119,SEK,8.3673
20211120,SEK,8.3673
20211121,SEK,8.3673
20211122,SEK,8.2826
20211123,SEK,8.2761
20211124,SEK,8.2356
20211125,SEK,8.1781
20211126,SEK,8.1815
20211127,SEK,8.1815
20211128,SEK,8.1815
20211129,SEK,8.1868
20211130,SEK,8.2772
20211201,SEK,8.3148
20211202,SEK,8.2526
20211203,SEK,8.2846
20211204,SEK,8.2846
20211205,SEK,8.2846
20211206,SEK,8.2296
20211207,SEK,8.2883
20211208,SEK,8.2876
20211209,SEK,8.3435
20211210,SEK,8.3389
20211211,SEK,8.3389
20211212,SEK,8.3389
20211213,SEK,8.3632
20211214,SEK,8.3393
20211215,SEK,8.3205
20211216,SEK,8.3949
20211217,SEK,8.4239
20211218,SEK,8.4239
20211219,SEK,8.4239
20211220,SEK,8.3264
20211221,SEK,8.2821
20211222,SEK,8.2879
20211223,SEK,8.3042
20211224,SEK,8.2598
20211225,SEK,8.2598
20211226,SEK,8.2598
20211227,SEK,8.2481
20211228,SEK,8.2338
20211229,SEK,8.2607
20211230,SEK,8.247
20211231,SEK,8.2271
20220101,SEK,8.2271
20220102,SEK,8.2271
20220103,SEK,8.2353
20220104,SEK,8.169
20220105,SEK,8.1925
20220106,SEK,8.1679
20220107,SEK,8.1356
20220108,SEK,8.1356
20220109,SEK,8.1356
20220110,SEK,8.2066
20220111,SEK,8.1403
20220112,SEK,8.1682
20220113,SEK,8.25
20220114,SEK,8.2827
20220115,SEK,8.2827
20220116,SEK,8.2827
20220117,SEK,8.2359
20220118,SEK,8.2322
20220119,SEK,8.1674
20220120,SEK,8.1694
20220121,SEK,8.0693
20220122,SEK,8.0693
20220123,SEK,8.0693
20220124,SEK,8.0915
20220125,SEK,8.0579
20220126,SEK,8.0766
20220127,SEK,8.0448
20220128,SEK,8.0082
20220129,SEK,8.0082
20220130,SEK,8.0082
20220131,SEK,7.9548
20220201,SEK,7.9893
20220202,SEK,8.0771
20220203,SEK,8.1351
20220204,SEK,8.2046
20220205,SEK,8.2046
20220206,SEK,8.2046
20220207,SEK,8.1548
20220208,SEK,8.1824
20220209,SEK,8.1704
20220210,SEK,8.2084
20220211,SEK,8.1105
20220212,SEK,8.1105
20220213,SEK,8.1105
20220214,SEK,8.0702
20220215,SEK,8.0605
20220216,SEK,8.0898
20220217,SEK,8.0899
20220218,SEK,8.0412
20220219,SEK,8.0412
20220220,SEK,8.0412
20220221,SEK,7.9507
20220222,SEK,7.8938
20220223,SEK,7.989
20220224,SEK,7.9509
20220225,SEK,7.9489
20220226,SEK,7.9489
20220227,SEK,7.9489
20220228,SEK,7.9897
20220301,SEK,7.9535
20220302,SEK,7.866
20220303,SEK,7.8162
20220304,SEK,7.7874
20220305,SEK,7.7874
20220306,SEK,7.7874
20220307,SEK,7.7455
20220308,SEK,7.7188
20220309,SEK,7.7359
20220310,SEK,7.8626
20220311,SEK,7.8684
20220312,SEK,7.8684
20220313,SEK,7.8684
20220314,SEK,7.8509
20220315,SEK,7.9479
20220316,SEK,7.9294
20220317,SEK,8.0651
20220318,SEK,8.0695
20220319,SEK,8.0695
20220320,SEK,8.0695
20220321,SEK,8.0732
20220322,SEK,8.0404
20220323,SEK,8.0551
20220324,SEK,8.1034
20220325,SEK,8.1165
20220326,SEK,8.1165
20220327,SEK,8.1165
20220328,SEK,8.1014
20220329,SEK,8.0102
20220330,SEK,8.1172
20220331,SEK,8.1934
20220401,SEK,8.0898
20220402,SEK,8.0898
20220403,SEK,8.0898
20220404,SEK,8.1075
20220405,SEK,8.0097
20220406,SEK,8.0004
20220407,SEK,8.0076
20220408,SEK,8.0232
20220409,SEK,8.0232
20220410,SEK,8.0232
20220411,SEK,8.0431
20220412,SEK,7.9689
20220413,SEK,7.9983
20220414,SEK,8.0313
20220415,SEK,8.0105
20220416,SEK,8.0105
20220417,SEK,8.0105
20220418,SEK,7.9833
20220419,SEK,7.9484
20220420,SEK,8.0159
20220421,SEK,8.0787
20220422,SEK,8.0228
20220423,SEK,8.0228
20220424,SEK,8.0228
20220425,SEK,8.0272
20220426,SEK,7.875
20220427,SEK,7.8049
20220428,SEK,7.7696
20220429,SEK,7.7478
20220430,SEK,7.7478
